,jobId,state
2216,51536469,Victoria
2217,51537007,Victoria
2218,51537416,Queensland
2219,51541984,New South Wales
2220,51543896,Queensland
2221,51547552,Victoria
2222,51548385,Queensland
2223,51548610,Queensland
2224,51554640,New South Wales
2225,51560876,Western Australia
2226,51564723,New South Wales
2227,51566831,New South Wales
2228,51567559,Victoria
2229,51568423,New South Wales
2230,51569125,Victoria
2231,51570201,Victoria
2232,51570202,Victoria
2233,51575690,Victoria
2234,51580798,Western Australia
2235,51590417,New South Wales
2236,51602165,Victoria
2237,51605952,Victoria
2238,51606513,New South Wales
2239,51612452,New South Wales
2240,51615450,Queensland
2241,51616141,Victoria
2242,51617296,New South Wales
2243,51628888,New South Wales
2244,51631553,New South Wales
2245,51633141,New South Wales
2246,51637215,New South Wales
2247,51637340,New South Wales
2248,51638007,Victoria
2249,51640168,New South Wales
2250,51645125,New South Wales
2251,51646224,Australian Capital Territory
2252,51646226,Australian Capital Territory
2253,51649735,New South Wales
2254,51655552,New South Wales
2255,51657493,New South Wales
2256,51658375,Queensland
2257,51670651,Queensland
2258,51671232,Victoria
2259,51673403,Western Australia
2260,51675294,New South Wales
2261,51678484,New South Wales
2262,51678663,New South Wales
2263,51679088,New South Wales
2264,51683284,Victoria
2265,51683817,Victoria
2266,51698719,Western Australia
2267,51698906,Victoria
2268,51701148,New South Wales
2269,51706335,New South Wales
2270,51706522,New South Wales
2271,51706806,Victoria
2272,51709285,New South Wales
2273,51711087,New South Wales
2274,51711167,New South Wales
2275,51712980,New South Wales
2276,51715008,Victoria
2277,51715478,New South Wales
2278,51719050,Victoria
2279,51723569,Victoria
2280,51723570,Victoria
2281,51723883,New South Wales
2282,51724579,Western Australia
2283,51737526,Victoria
2284,51738195,Victoria
2285,51738271,Queensland
2286,51738281,New South Wales
2287,51740652,Queensland
2288,51740949,Queensland
2289,51746514,Victoria
2290,51750918,Victoria
2291,51755624,New South Wales
2292,51756034,Australian Capital Territory
2293,51757123,New South Wales
2294,51757124,Victoria
2295,51760562,Victoria
2296,51762668,Australian Capital Territory
2297,51763393,New South Wales
2298,51766443,Victoria
2299,51767127,Australian Capital Territory
2300,51767729,Victoria
2301,51768287,New South Wales
2302,51768904,Queensland
2303,51773022,Victoria
2304,51773662,New South Wales
2305,51776887,Victoria
2306,51780319,Victoria
2307,51792841,New South Wales
2308,51793799,New South Wales
2309,51797350,Victoria
2310,51797394,New South Wales
2311,51799393,New South Wales
2312,51801909,Victoria
2313,51803457,New South Wales
2314,51807674,Victoria
2315,51812126,Victoria
2316,51819224,South Australia
2317,51822199,South Australia
2318,51822972,Queensland
2319,51826557,New South Wales
2320,51829094,New South Wales
2321,51830190,Queensland
2322,51830651,Victoria
2323,51830661,New South Wales
2324,51830675,Queensland
2325,51834445,Victoria
2326,51834643,New South Wales
2327,51836962,New South Wales
2328,51841337,New South Wales
2329,51846530,Queensland
2330,51856782,New South Wales
2331,51863732,Victoria
2332,51864332,Victoria
2333,51866320,New South Wales
2334,51866822,Victoria
2335,51871989,South Australia
2336,51874764,Queensland
2337,51874871,Victoria
2338,51874913,New South Wales
2339,51874936,Western Australia
2340,51879061,New South Wales
2341,51879135,Victoria
2342,51879147,New South Wales
2343,51885751,Victoria
2344,51887421,Victoria
2345,51893631,New South Wales
2346,51894032,Queensland
2347,51897544,New South Wales
2348,51898862,New South Wales
2349,51899220,Western Australia
2350,51902490,Victoria
2351,51902597,New South Wales
2352,51904186,New South Wales
2353,51906510,Western Australia
2354,51906587,New South Wales
2355,51908751,Victoria
2356,51909178,Victoria
2357,51915582,New South Wales
2358,51919368,New South Wales
2359,51921029,Victoria
2360,51922503,Queensland
2361,51923025,New South Wales
2362,51923026,New South Wales
2363,51923323,Western Australia
2364,51924395,Western Australia
2365,51924860,New South Wales
2366,51925033,New South Wales
2367,51928864,Victoria
2368,51929754,New South Wales
2369,51932099,Australian Capital Territory
2370,51939272,South Australia
2371,51940913,Victoria
2372,51943241,Victoria
2373,51944403,Victoria
2374,51947215,Western Australia
2375,51948677,Australian Capital Territory
2376,51949142,Queensland
2377,51951444,Queensland
2378,51956807,Victoria
2379,51958807,New South Wales
2380,51959329,New South Wales
2381,51968296,Queensland
2382,51976623,New South Wales
2383,51984036,New South Wales
2384,51986400,New South Wales
2385,51987709,Queensland
2386,51988018,New South Wales
2387,51989456,Victoria
2388,51991120,Western Australia
2389,51991405,New South Wales
2390,51991480,New South Wales
2391,51992641,Victoria
2392,51992642,Queensland
2393,51995432,New South Wales
2394,51998365,South Australia
2395,51998390,Victoria
2396,51998459,South Australia
2397,51998486,Victoria
2398,52002743,New South Wales
2399,52003293,New South Wales
2400,52003659,Western Australia
2401,52010078,Western Australia
2402,52015014,Victoria
2403,52020555,Victoria
2404,52021783,Australian Capital Territory
2405,52024128,New South Wales
2406,52028874,New South Wales
2407,52030101,Victoria
2408,52036202,New South Wales
2409,52037881,New South Wales
2410,52046945,Victoria
2411,52052477,Western Australia
2412,52057327,New South Wales
2413,52057921,New South Wales
2414,52063591,New South Wales
2415,52067440,Victoria
2416,52067499,New South Wales
2417,52067548,New South Wales
2418,52070998,New South Wales
2419,52072145,New South Wales
2420,52072146,Australian Capital Territory
2421,52072541,Australian Capital Territory
2422,52072560,Australian Capital Territory
2423,52074579,New South Wales
2424,52077097,Australian Capital Territory
2425,52077547,New South Wales
2426,52080142,New South Wales
2427,52080770,Australian Capital Territory
2428,52081367,Queensland
2429,52082072,Victoria
2430,52082135,Australian Capital Territory
2431,52082560,Australian Capital Territory
2432,52082561,Australian Capital Territory
2433,52082742,Australian Capital Territory
2434,52086095,New South Wales
2435,52088405,Australian Capital Territory
2436,52088807,New South Wales
2437,52093855,New South Wales
2438,52095180,New South Wales
2439,52096606,Western Australia
2440,52097396,New South Wales
2441,52098583,Australian Capital Territory
2442,52099480,New South Wales
2443,52102402,New South Wales
2444,52105766,Victoria
2445,52107070,New South Wales
2446,52108259,New South Wales
2447,52110561,New South Wales
2448,52116660,Victoria
2449,52116765,Victoria
2450,52116766,Victoria
2451,52116988,New South Wales
2452,52118472,Victoria
2453,52121904,Western Australia
2454,52121905,Western Australia
2455,52121913,New South Wales
2456,52126507,New South Wales
2457,52128039,New South Wales
2458,52129157,South Australia
2459,52131982,Victoria
2460,52133390,New South Wales
2461,52134776,Victoria
2462,52138165,Australian Capital Territory
2463,52138680,Australian Capital Territory
2464,52142611,New South Wales
2465,52148039,South Australia
2466,52148040,New South Wales
2467,52150442,Victoria
2468,52150443,Victoria
2469,52153271,South Australia
2470,52153272,South Australia
2471,52153344,Queensland
2472,52153345,Queensland
2473,52153369,Victoria
2474,52153370,Victoria
2475,52153372,Australian Capital Territory
2476,52153373,Australian Capital Territory
2477,52153377,Victoria
2478,52153378,Victoria
2479,52153379,Western Australia
2480,52153380,Western Australia
2481,52153381,New South Wales
2482,52153382,New South Wales
2483,52154541,Australian Capital Territory
2484,52156709,Western Australia
2485,52157477,Australian Capital Territory
2486,52157767,New South Wales
2487,52159611,New South Wales
2488,52159614,Victoria
2489,52160308,New South Wales
2490,52160821,Victoria
2491,52164095,Victoria
2492,52170971,Victoria
2493,52175198,New South Wales
2494,52176388,New South Wales
2495,52177524,Western Australia
2496,52177525,Western Australia
2497,52182719,Queensland
2498,52184011,Victoria
2499,52184778,Victoria
2500,52186734,Victoria
2501,52189484,Western Australia
2502,52189485,Western Australia
2503,52189547,Victoria
2504,52191971,Queensland
2505,52192892,Victoria
2506,52192946,New South Wales
2507,52196642,Queensland
2508,52198966,New South Wales
2509,52201413,Victoria
2510,52201414,Victoria
2511,52203637,Victoria
2512,52211129,New South Wales
2513,52215813,Queensland
2514,52215814,Queensland
2515,52216549,South Australia
2516,52216550,South Australia
2517,52216607,Queensland
2518,52216608,Queensland
2519,52216609,Australian Capital Territory
2520,52216611,Australian Capital Territory
2521,52216612,Victoria
2522,52216613,Victoria
2523,52216615,Victoria
2524,52216616,Victoria
2525,52216621,Western Australia
2526,52216622,Western Australia
2527,52216624,New South Wales
2528,52216625,New South Wales
2529,52216861,New South Wales
2530,52219256,New South Wales
2531,52221752,Victoria
2532,52228204,Queensland
2533,52228235,New South Wales
2534,52231596,New South Wales
2535,52232125,New South Wales
2536,52233370,New South Wales
2537,52235593,Western Australia
2538,52235795,Western Australia
2539,52237417,New South Wales
2540,52237418,New South Wales
2541,52237567,Victoria
2542,52238651,Victoria
2543,52242472,Western Australia
2544,52247102,New South Wales
2545,52248923,Western Australia
2546,52249749,South Australia
2547,52249751,South Australia
2548,52251305,New South Wales
2549,52251568,New South Wales
2550,52251851,New South Wales
2551,52253182,New South Wales
2552,52254492,New South Wales
2553,52258055,New South Wales
2554,52258094,New South Wales
2555,52258825,Western Australia
2556,52259065,Victoria
2557,52262284,Queensland
2558,52264475,Victoria
2559,52265207,Victoria
2560,52265278,New South Wales
2561,52265416,Australian Capital Territory
2562,52267337,New South Wales
2563,52267734,Victoria
2564,52267735,Victoria
2565,52267736,Victoria
2566,52269085,Australian Capital Territory
2567,52270058,New South Wales
2568,52270135,Western Australia
2569,52272209,New South Wales
2570,52274507,Victoria
2571,52279802,Victoria
2572,52280354,New South Wales
2573,52280355,New South Wales
2574,52282382,New South Wales
2575,52283013,Queensland
2576,52285908,Australian Capital Territory
2577,52286200,New South Wales
2578,52294511,Victoria
2579,52294512,Victoria
2580,52298520,New South Wales
2581,52299811,Western Australia
2582,52305419,Western Australia
2583,52305730,Victoria
2584,52309090,Victoria
2585,52309091,Victoria
2586,52311199,Australian Capital Territory
2587,52312136,New South Wales
2588,52313622,New South Wales
2589,52315000,Victoria
2590,52317717,New South Wales
2591,52321790,Queensland
2592,52323207,Australian Capital Territory
2593,52323622,New South Wales
2594,52323701,Queensland
2595,52323963,Western Australia
2596,52324108,South Australia
2597,52328448,New South Wales
2598,52329680,Australian Capital Territory
2599,52329695,Victoria
2600,52330689,New South Wales
2601,52331176,Victoria
2602,52333277,New South Wales
2603,52335343,New South Wales
2604,52335983,New South Wales
2605,52336529,Queensland
2606,52337291,Victoria
2607,52337307,Victoria
2608,52338544,New South Wales
2609,52341491,Victoria
2610,52342267,Victoria
2611,52343968,New South Wales
2612,52344033,Victoria
2613,52348926,New South Wales
2614,52351425,Victoria
2615,52353214,Victoria
2616,52354073,New South Wales
2617,52354082,Victoria
2618,52360229,New South Wales
2619,52360526,Victoria
2620,52361374,Australian Capital Territory
2621,52363584,Western Australia
2622,52363617,New South Wales
2623,52364435,New South Wales
2624,52364949,Western Australia
2625,52366375,New South Wales
2626,52368345,Australian Capital Territory
2627,52371667,New South Wales
2628,52376496,Victoria
2629,52379088,Victoria
2630,52379349,Victoria
2631,52379487,New South Wales
2632,52384101,Victoria
2633,52384149,Victoria
2634,52386152,New South Wales
2635,52386642,Victoria
2636,52387393,Victoria
2637,52387860,Western Australia
2638,52388572,New South Wales
2639,52389592,New South Wales
2640,52390374,New South Wales
2641,52392338,Victoria
2642,52395969,Victoria
2643,52401287,South Australia
2644,52401288,South Australia
2645,52401302,Queensland
2646,52401303,Queensland
2647,52401311,Australian Capital Territory
2648,52401312,Australian Capital Territory
2649,52401314,Victoria
2650,52401315,Victoria
2651,52401321,Victoria
2652,52401322,Victoria
2653,52401324,Western Australia
2654,52401325,Western Australia
2655,52401326,New South Wales
2656,52401327,New South Wales
2657,52401680,New South Wales
2658,52402267,Victoria
2659,52406250,Victoria
2660,52407416,New South Wales
2661,52408214,New South Wales
2662,52409085,New South Wales
2663,52410083,New South Wales
2664,52410656,South Australia
2665,52410657,South Australia
2666,52411496,New South Wales
2667,52411640,Victoria
2668,52413268,Queensland
2669,52415830,Queensland
2670,52415841,New South Wales
2671,52415852,Victoria
2672,52418293,New South Wales
2673,52423664,Australian Capital Territory
2674,52424093,Queensland
2675,52429775,Victoria
2676,52435756,New South Wales
2677,52437542,Western Australia
2678,52437657,New South Wales
2679,52438564,New South Wales
2680,52440536,New South Wales
2681,52442190,New South Wales
2682,52444063,New South Wales
2683,52444211,Queensland
2684,52444212,Queensland
2685,52455333,New South Wales
2686,52456088,Western Australia
2687,52458722,Victoria
2688,52458911,Victoria
2689,52459270,New South Wales
2690,52459271,Victoria
2691,52459533,New South Wales
2692,52459623,New South Wales
2693,52459624,New South Wales
2694,52459698,Victoria
2695,52462127,Victoria
2696,52463049,New South Wales
2697,52473870,New South Wales
2698,52474002,South Australia
2699,52477362,New South Wales
2700,52480535,New South Wales
2701,52485618,New South Wales
2702,52486279,New South Wales
2703,52486280,New South Wales
2704,52487058,New South Wales
2705,52488075,New South Wales
2706,52488389,Western Australia
2707,52495360,New South Wales
2708,52500710,New South Wales
2709,52502647,New South Wales
2710,52503386,Queensland
2711,52503387,Queensland
2712,52504386,New South Wales
2713,52505002,New South Wales
2714,52505834,New South Wales
2715,52506673,New South Wales
2716,52506812,New South Wales
2717,52507657,Queensland
2718,52510258,Australian Capital Territory
2719,52514260,Australian Capital Territory
2720,52516894,Victoria
2721,52519583,New South Wales
2722,52521606,New South Wales
2723,52524453,New South Wales
2724,52527360,Victoria
2725,52531272,Queensland
2726,52533201,Victoria
2727,52537329,New South Wales
2728,52538666,Western Australia
2729,52544346,Queensland
2730,52548703,Australian Capital Territory
2731,52552486,Victoria
2732,52553376,Victoria
2733,52554121,Western Australia
2734,52556766,New South Wales
2735,52563398,Victoria
2736,52567499,Victoria
2737,52569746,New South Wales
2738,52570854,Victoria
2739,52576655,New South Wales
2740,52578872,Victoria
2741,52579298,Queensland
2742,52582530,Victoria
2743,52582700,Queensland
2744,52587140,Victoria
2745,52589876,New South Wales
2746,52604666,Victoria
2747,52607467,Australian Capital Territory
2748,52608764,Australian Capital Territory
2749,52609378,New South Wales
2750,52609447,New South Wales
2751,52631678,Western Australia
2752,52634304,New South Wales
2753,52634475,Queensland
2754,52634476,Queensland
2755,52634685,Victoria
2756,52637569,New South Wales
2757,52639848,Victoria
2758,52640677,New South Wales
2759,52640758,New South Wales
2760,52644599,New South Wales
2761,52655838,New South Wales
2762,52657755,Victoria
2763,52658458,New South Wales
2764,52659800,New South Wales
2765,52660002,New South Wales
2766,52661266,New South Wales
2767,52661344,Australian Capital Territory
2768,52661813,Victoria
2769,52666773,Victoria
2770,52666898,Victoria
2771,52667935,New South Wales
2772,52669255,Overseas
2773,52669547,Queensland
2774,52671964,Australian Capital Territory
2775,52676161,Victoria
2776,52679086,Victoria
2777,52693435,Victoria
2778,52696025,Victoria
2779,52696033,New South Wales
2780,52696255,Victoria
2781,52696473,New South Wales
2782,52701060,New South Wales
2783,52707563,New South Wales
2784,52710466,Victoria
2785,52712823,New South Wales
2786,52718956,New South Wales
2787,52719838,Victoria
2788,52719940,New South Wales
2789,52719971,Queensland
2790,52720658,Victoria
2791,52723942,New South Wales
2792,52726241,New South Wales
2793,52727857,New South Wales
2794,52728010,Queensland
2795,52728011,Queensland
2796,52728568,New South Wales
2797,52730921,New South Wales
2798,52736979,South Australia
2799,52745397,Western Australia
2800,52745514,Queensland
2801,52750055,Queensland
2802,52753223,Victoria
2803,52755370,New South Wales
2804,52759063,Victoria
2805,52764106,New South Wales
2806,52764107,New South Wales
2807,52764491,Victoria
2808,52765740,New South Wales
2809,52767042,Victoria
2810,52770127,New South Wales
2811,52775077,New South Wales
2812,52775988,Victoria
2813,52780744,New South Wales
2814,52785869,New South Wales
2815,52789354,Western Australia
2816,52797525,Queensland
2817,52802608,Victoria
2818,52802609,Victoria
2819,52806574,Western Australia
2820,52806700,New South Wales
2821,52816448,New South Wales
2822,52816449,Victoria
2823,52822172,New South Wales
2824,52822670,New South Wales
2825,52823308,New South Wales
2826,52823337,Victoria
2827,52823506,Queensland
2828,52823507,Queensland
2829,52826280,New South Wales
2830,52831009,South Australia
2831,52844797,Australian Capital Territory
2832,52846430,Victoria
2833,52846494,New South Wales
2834,52846581,Australian Capital Territory
2835,52855853,Queensland
2836,52859505,New South Wales
2837,52866411,Australian Capital Territory
2838,52866413,Australian Capital Territory
2839,52868419,South Australia
2840,52878610,Queensland
2841,52880731,New South Wales
2842,52881471,Victoria
2843,52882439,Australian Capital Territory
2844,52896350,Australian Capital Territory
2845,52896351,Australian Capital Territory
2846,52896536,Victoria
2847,52896537,Victoria
2848,52898520,Queensland
2849,52899038,Queensland
2850,52900449,New South Wales
2851,52903296,New South Wales
2852,52903494,New South Wales
2853,52903504,Victoria
2854,52904581,New South Wales
2855,52904582,New South Wales
2856,52905493,New South Wales
